
FUTRE-CMP-86.5 0UP 5% on 25/09/2020


26-Jun-2020	CYILIM	Buy	NSE	20	280.000
26-Jun-2020	STETEC	Buy	NSE	45	116.000
26-Jun-2020	ALEPHA	Buy	NSE	5	919.0
0
25-Jun-2020	BANIND	Buy	NSE	85	54.500
25-Jun-2020	ONGC	Buy	NSE	55	81.200
25-Jun-2020	BHAINF	Buy	NSE	21	218.000
25-Jun-2020	OILIND	Buy	NSE	45	96.000
25-Jun-2020	HINDAL	Buy	NSE	31	145.000
25-Jun-2020	KAVSEE	Sell	NSE	8	575.000
25-Jun-2020	EMALIM	Sell	NSE	22	222.000
25-Jun-2020	LTFINA	Sell	NSE	70	70.000
	
24-Jun-2020	LTFINA	Sell	NSE	70	72.000
24-Jun-2020	KECIN	Sell	NSE	17	260.000
24-Jun-2020	BANIND	Sell	NSE	100	56.050
24-Jun-2020	GODCON	Sell	NSE	7	686.000
24-Jun-2020	HDFBAN	Sell	NSE	5	1046.000
24-Jun-2020	SHRCIT	Sell	NSE	7	706.000
24-Jun-2020	POWGRI	Buy	NSE	25	178.000
24-Jun-2020	PUNBAN	Buy	NSE	140	37.000
24-Jun-2020	TECMAH	Buy	NSE	8	560.000
24-Jun-2020	CANBAN	Buy	NSE	40	108.000
24-Jun-2020	ICIBAN	Buy	NSE	13	356.000
24-Jun-2020	INDBA	Buy	NSE	10	482.000
24-Jun-2020	LTFINA	Buy	NSE	70	68.000

24-Jun-2020	RURELE	Buy	NSE	44	112.000
15-Jun-2020	LUPIN	Sell	NSE	5	950.000
15-Jun-2020	BANIND	Buy	NSE	100	42.000
15-Jun-2020	JUBLIF	Sell	NSE	8	645.000
15-Jun-2020	ALEPHA	Sell	NSE	6	880.000
15-Jun-2020	FUTRE	Sell	NSE	50	112.000
15-Jun-2020	INDHO	Sell	NSE	30	156.000
15-Jun-2020	ZEEENT	Buy	NSE	25	165.000
15-Jun-2020	GIC	Buy	NSE	30	142.000
15-Jun-2020	NTPC	Buy	NSE	45	93.500
15-Jun-2020	HDFBAN	Buy	NSE	5	956.000
15-Jun-2020	AXIBAN	Buy	NSE	12	388.000

12-Jun-2020	RURELE	Sell	NSE	45	105.000
12-Jun-2020	FUTRE	Buy	BSE	40	109.000
12-Jun-2020	ONGC	Buy	NSE	50	81.550
12-Jun-2020	AXIBAN	Buy	NSE	12	390.000
12-Jun-2020	INDHO	Buy	NSE	30	141.000
12-Jun-2020	OILIND	Buy	NSE	45	89.800
12-Jun-2020	MAHMAH	Buy	NSE	10	457.000
12-Jun-2020	SBICAR	Buy	NSE	8	552.500
12-Jun-2020	LARTOU	Buy	NSE	5	890.000

11-Jun-2020	BAJFI	Buy	NSE	2	2402.0
011-Jun-2020	INDBA	Sell	NSE	8	535.000
11-Jun-2020	INDBA	Buy	NSE	8	521.000
11-Jun-2020	ECLSER	Buy	NSE	10	408.000
11-Jun-2020	CADHEA	Sell	NSE	11	372.000
11-Jun-2020	ADATRA	Buy	NSE	20	200.000
11-Jun-2020	RBLBAN	Buy	NSE	25	160.000
11-Jun-2020	TATMOT	Buy	NSE	42	105.000
11-Jun-2020	GLEPHA	Buy	NSE	12	382.000
11-Jun-2020	UNIP	Buy	NSE	10	418.000
11-Jun-2020	STETEC	Buy	NSE	45	105.000
11-Jun-2020	WIPRO	Buy	NSE	21	215.000
11-Jun-2020	SUNPHA	Buy	NSE	10	472.000
11-Jun-2020	POWGRI	Sell	NSE	25	178.000
11-Jun-2020	JUBLIF	Buy	NSE	8	586.000

09-Jun-2020	GIC	Sell	NSE	30	156.000
09-Jun-2020	SPILI	Buy	NSE	45	55.000
09-Jun-2020	ALEPHA	Buy	NSE	6	802.000
09-Jun-2020	INFTEC	Sell	NSE	7	720.000
09-Jun-2020	HDFSTA	Buy	NSE	8	502.000
09-Jun-2020	COALIN	Buy	NSE	30	144.000

03-Jun-2020	SBICAR	Sell	NSE	8	596.000
03-Jun-2020	SHRTRA	Sell	NSE	7	632.000
03-Jun-2020	AXIBAN	Sell	NSE	11	425.000
03-Jun-2020	PVRLIM	Sell	NSE	5	1026.000
03-Jun-2020	HDFBAN	Sell	NSE	5	1036.000
03-Jun-2020	HDFC	Sell	NSE	3	1840.000
03-Jun-2020	KOTMAH	Sell	NSE	4	1376.000
03-Jun-2020	MAHFIN	Sell	NSE	32	158.000
03-Jun-2020	MAHMAH	Sell	NSE	10	482.000
03-Jun-2020	VEDLIM	Buy	NSE	45	98.500
03-Jun-2020	INTAVI	Buy	NSE	4	1012.000
03-Jun-2020	PIRENT	Buy	NSE	4	1124.000
03-Jun-2020	CYILIM	Buy	NSE	20	212.000
03-Jun-2020	TATMOT	Buy	NSE	50	99.500
03-Jun-2020	ZEEENT	Buy	NSE	23	200.000
03-Jun-2020	PVRLIM	Buy	NSE	5	1012.000
03-Jun-2020	MAHFIN	Buy	NSE	30	156.000
03-Jun-2020	INDBA	Buy	NSE	12	435.000

26-May-2020	NBCC	Sell	NSE	454	17.100
26-May-2020	ALEPHA	Buy	NSE	5	856.0
026-May-2020	LUPIN	Sell	NSE	6	910.000

22-May-2020	RBLBAN	Buy	NSE	40	106.000
22-May-2020	MAHFIN	Buy	NSE	32	129.000


21-May-2020	HINDAL	Sell	NSE	40	128.000
21-May-2020	HINDAL	Buy	NSE	40	128.000
21-May-2020	AXIBAN	Buy	NSE	12	364.000
21-May-2020	ITC	Sell	NSE	25	188.000
21-May-2020	ITC	Sell	NSE	25	181.000
21-May-2020	SHRTRA	Buy	NSE	7	575.000
21-May-2020	JINSP	Sell	NSE	45	98.500


20-May-2020	CIPLA	Sell	NSE	11	615.000
20-May-2020	NIITEC	Sell	NSE	4	1420.000

19-May-2020	JUBLIF	Sell	NSE	11	460.000
19-May-2020	BAJFI	Buy	NSE	2	1962.000
19-May-2020	DILBUI	Buy	NSE	18	246.000

18-May-2020	GIC	Buy	BSE	31	130.000
18-May-2020	HINAER	Buy	NSE	8	545.000
18-May-2020	RURELE	Buy	NSE	45	93.000
18-May-2020	LARTOU	Buy	NSE	5	826.000
18-May-2020	ICIBAN	Buy	NSE	14	306.000
18-May-2020	HDFBAN	Buy	NSE	5	846.000
18-May-2020	MARUTI	Buy	NSE	1	4842.000
18-May-2020	INDHO	Buy	NSE	40	124.000
18-May-2020	AXIBAN	Buy	NSE	11	368.000
18-May-2020	JINSP	Buy	NSE	45	89.600
18-May-2020	STABAN	Buy	NSE	26	157.000
	
15-May-2020	ALEPHA	Sell	NSE	5	875.000
15-May-2020	INDBA	Sell	NSE	10	421.300
15-May-2020	TECMAH	Buy	NSE	8	510.000

14-May-2020	INDRAI	Buy	NSE	3	1390.000
14-May-2020	BHAINF	Buy	NSE	20	205.000
14-May-2020	SHRTRA	Buy	NSE	6	650.000
14-May-2020	HDFC	Buy	NSE	3	1632.000
14-May-2020	MAHMAH	Buy	NSE	11	396.000
14-May-2020	AURPHA	Buy	NSE	7	672.000
14-May-2020	STETEC	Buy	NSE	45	100.000
14-May-2020	BAJFI	Buy	NSE	3	2100.000



11-May-2020	STETEC	Sell	NSE	50	96.900

12-May-2020	ALEPHA	Sell	NSE	9	802.000
12-May-2020	OILIND	Buy	NSE	50	85.100
12-May-2020	JUBLIF	Buy	NSE	11	382.000
12-May-2020	TECMAH	Sell	NSE	8	536.000
12-May-2020	SHRCIT	Buy	NSE	6	684.000
12-May-2020	SBICAR	Buy	NSE	8	536.000

04-May-2020	TATMOT	Buy	NSE	50	84.500
04-May-2020	BAJFI	Buy	NSE	2	2112.000
04-May-2020	TECMAH	Buy	NSE	8	502.000
04-May-2020	NIITEC	Buy	NSE	4	1165.000
04-May-2020	UNIP	Buy	NSE	12	384.000
04-May-2020	HCLTEC	Buy	NSE	8	510.000
04-May-2020	MOTSUM	Buy	NSE	50	82.100
04-May-2020	AXIBAN	Buy	NSE	10	424.000
04-May-2020	AURPHA	Buy	NSE	7	605.000
04-May-2020	INDBA	Buy	NSE	10	436.000
04-May-2020	PVRLIM	Buy	NSE	5	952.000
04-May-2020	HDFBAN	Buy	NSE	5	921.000


22-Apr-2020	RELIND	Sell	NSE	4	1360.000
22-Apr-2020	POWGRI	Buy	NSE	25	158.000
22-Apr-2020	RELIND	Sell	NSE	4	1320.000
	
21-Apr-2020	SUNPHA	Buy	NSE	9	476.000
21-Apr-2020	BHAELE	Buy	NSE	55	75.000
21-Apr-2020	AURPHA	Sell	NSE	7	635.000
21-Apr-2020	APOHOS	Buy	NSE	3	1350.000
21-Apr-2020	CIPLA	Sell	NSE	8	602.000
21-Apr-2020	RELIND	Buy	NSE	4	1172.000
21-Apr-2020	LTFINA	Buy	NSE	70	60.900
21-Apr-2020	AXIBAN	Buy	NSE	10	436.000
21-Apr-2020	ONGC	Buy	NSE	60	69.700
21-Apr-2020	INDBA	Buy	NSE	10	430.000
21-Apr-2020	LARTOU	Buy	NSE	6	876.000
21-Apr-2020	AURPHA	Sell	NSE	9	582.000
21-Apr-2020	TATMOT	Buy	NSE	65	78.000
21-Apr-2020	OILIND	Buy	NSE	55	86.100
21-Apr-2020	ITC	Buy	NSE	25	178.000

20-Apr-2020	GIC	Buy	NSE	30	141.000
20-Apr-2020	GRASIM	Buy	NSE	8	524.000
20-Apr-2020	LARTOU	Buy	NSE	5	921.000
20-Apr-2020	SHRTRA	Buy	NSE	6	690.000
20-Apr-2020	PVRLIM	Buy	NSE	4	1152.000

17-Apr-2020	LUPIN	Buy	NSE	6	821.000
17-Apr-2020	JSWSTE	Buy	BSE	25	172.000
17-Apr-2020	INDBA	Buy	NSE	10	448.000
17-Apr-2020	SBICAR	Buy	NSE	9	525.000
17-Apr-2020	BIOCON	Sell	NSE	13	345.000
17-Apr-2020	TCS	Sell	NSE	3	1815.000
17-Apr-2020	SHRTRA	Sell	NSE	6	762.000
17-Apr-2020	NTPC	Sell	NSE	50	96.000
17-Apr-2020	AXIBAN	Sell	NSE	10	462.000
17-Apr-2020	INDRAI	Sell	NSE	4	1356.0
017-Apr-2020	INDBA	Sell	NSE	11	472.000


16-Apr-2020	CADHEA	Sell	BSE	20	340.000
16-Apr-2020	CIPLA	Sell	NSE	9	600.000
16-Apr-2020	CIPLA	Buy	NSE	7	600.000

15-Apr-2020	AXIBAN	Buy	NSE	10	418.000
15-Apr-2020	LUPIN	Sell	NSE	5	852.000
15-Apr-2020	AXIBAN	Sell	NSE	12	448.000
15-Apr-2020	HDFC	Buy	NSE	3	1612.000
15-Apr-2020	STABAN	Buy	NSE	23	182.000
15-Apr-2020	MAHMAH	Buy	NSE	14	360.000
15-Apr-2020	ICIBAN	Sell	NSE	15	346.000

13-Apr-2020	AURPHA	Sell	BSE	9	505.000
13-Apr-2020	AURPHA	Sell	NSE	10	490.000
13-Apr-2020	CIPLA	Sell	NSE	9	595.000
13-Apr-2020	INDBA	Buy	NSE	11	410.000
13-Apr-2020	AURPHA	Buy	NSE	9	504.600
13-Apr-2020	SUNPHA	Buy	NSE	10	450.000
13-Apr-2020	AXIBAN	Buy	NSE	12	402.000

09-Apr-2020	DIVLAB	Sell	NSE	3	2335.000
09-Apr-2020	CIPLA	Sell	NSE	10	580.000
09-Apr-2020	MAHMAH	Sell	NSE	12	375.350
09-Apr-2020	SUNPHA	Sell	NSE	11	468.000

08-Apr-2020	ONGC	Sell	BSE	65	76.000
08-Apr-2020	SUNPHA	Buy	NSE	10	435.000

07-Apr-2020	ONGC	Sell	NSE	65	72.000
07-Apr-2020	SUNPHA	Sell	NSE	14	402.000
07-Apr-2020	AURPHA	Sell	NSE	11	400.000
07-Apr-2020	OILIND	Sell	NSE	55	90.000

03-Apr-2020	PIRENT	Buy	NSE	5	879.000
03-Apr-2020	AURPHA	Buy	NSE	11	353.100

01-Apr-2020	OILIND	Buy	NSE	55	77.600
01-Apr-2020	DIVLAB	Buy	NSE	3	1862.000
01-Apr-2020	TCS	Buy	NSE	3	1756.000

31-Mar-2020	ARVLIM	Sell	BSE	173	20.000
31-Mar-2020	ITC	Sell	NSE	25	172.000
31-Mar-2020	HCLTEC	Buy	NSE	9	436.000
31-Mar-2020	AURPHA	Sell	NSE	10	415.000

30-Mar-2020	SHRTRA	Buy	BSE	6	621.000
30-Mar-2020	HDFC	Buy	NSE	3	1581.000
30-Mar-2020	KOTMAH	Buy	NSE	3	1302.000
30-Mar-2020	WIPRO	Buy	NSE	22	182.000
30-Mar-2020	HDFC	Buy	NSE	3	1667.300
30-Mar-2020	ITC	Buy	NSE	25	156.050
30-Mar-2020	ICIBAN	Buy	NSE	15	318.000
30-Mar-2020	SHRTRA	Buy	NSE	7	682.000
30-Mar-2020	SBICAR	Buy	NSE	7	612.000

17-Mar-2020	AURPHA	Buy	NSE	10	430.000
17-Mar-2020	KOTMAH	Buy	NSE	3	1336.0
017-Mar-2020	SUNPHA	Buy	NSE	11	382.000
17-Mar-2020	DIVLAB	Buy	NSE	2	1918.000


16-Mar-2020	HDFC	Buy	NSE	3	1892.000
16-Mar-2020	SHRTRA	Buy	NSE	5	816.000
16-Mar-2020	TCS	Buy	NSE	3	1682.000

13-Mar-2020	HERFOO	Sell	BSE	40	300.000
13-Mar-2020	INDRAI	Buy	NSE	4	1202.000
13-Mar-2020	STABAN	Buy	NSE	18	232.000
13-Mar-2020	RELIND	Buy	NSE	4	998.000
12-Mar-2020	TCS	Buy	NSE	2	1812.000
12-Mar-2020	RELIND	Buy	NSE	4	1065.000
12-Mar-2020	HDFBAN	Buy	NSE	4	1032.000
12-Mar-2020	STABAN	Buy	NSE	20	218.000
12-Mar-2020	YESBAN	Buy	NSE	170	25.000
12-Mar-2020	LARTOU	Buy	NSE	4	1070.000
11-Mar-2020	TCS	Buy	NSE	2	1962.000
11-Mar-2020	DILBUI	Sell	NSE	15	332.000
09-Mar-2020	RELIND	Buy	NSE	4	1140.000
09-Mar-2020	LARTOU	Buy	NSE	4	1076.000
09-Mar-2020	CIPLA	Buy	NSE	10	425.000
09-Mar-2020	INFTEC	Buy	NSE	6	705.000
06-Mar-2020	PRADAI	Sell	NSE	65	70.000
06-Mar-2020	JINSP	Buy	NSE	30	140.000
04-Mar-2020	NTPC	Buy	NSE	45	108.000
04-Mar-2020	GODCON	Buy	NSE	7	625.000
03-Mar-2020	INDHO	Buy	NSE	15	295.000
02-Mar-2020	AXIBAN	Buy	BSE	6	703.0
002-Mar-2020	ADATRA	Buy	NSE	20	260.000
02-Mar-2020	CANBAN	Buy	NSE	30	145.000
02-Mar-2020	WIPRO	Buy	NSE	20	224.000
02-Mar-2020	STABAN	Buy	NSE	15	298.000
